Date,ResourceID,Service,Department,Environment,UsageAmount,Cost,Currency
2026-01-04,res-7566,Lambda (Serverless),Data Science,Dev,19.043722565835612,20.16,USD
2026-01-30,res-8580,S3 (Storage),Marketing,Prod,70.97472274109761,16.67,USD
2026-02-06,res-8501,EC2 (Compute),Data Science,Staging,33.31209703281051,7.01,USD
2026-02-01,res-6384,CloudFront (CDN),Engineering,Prod,99.77193987487733,5.74,USD
2026-01-06,res-9270,S3 (Storage),Sales,Prod,85.015855670497,2.41,USD
2026-01-11,res-9267,Lambda (Serverless),Engineering,Dev,31.30118595591465,19.37,USD
2026-02-02,res-5578,CloudFront (CDN),Sales,Dev,24.455899216454668,0.77,USD
2026-02-17,res-3028,CloudFront (CDN),,Staging,97.85471226597217,24.5,USD
2026-02-13,res-4511,EC2 (Compute),Data Science,Staging,24.278136770528526,4.27,USD
2026-02-25,res-6804,RDS (Database),Engineering,Staging,39.032329345631844,35.46,USD
2026-02-12,res-4415,CloudFront (CDN),,Prod,0.0,159.82,USD
2026-02-07,res-2857,RDS (Database),Data Science,Staging,92.47711772807796,39.71,USD
2026-02-04,res-5015,Lambda (Serverless),Marketing,Dev,7.503090593115511,2.69,USD
2026-02-16,res-8079,EC2 (Compute),,Dev,33.58748789221121,11.87,USD
2026-02-26,res-3188,EC2 (Compute),Sales,Dev,46.28339998081699,49.94,USD
2026-01-12,res-1184,EC2 (Compute),,Dev,10.232619779860542,34.0,USD
2026-02-08,res-4892,EC2 (Compute),Sales,Dev,1.9009966313472966,16.08,USD
2026-03-07,res-8106,RDS (Database),Marketing,Staging,65.51373729640906,42.4,USD
2026-01-05,res-6172,RDS (Database),Data Science,Staging,3.4527458037594143,47.78,USD
2026-01-01,res-5982,S3 (Storage),Sales,Prod,52.10573601290241,4.77,USD
2026-03-23,res-9598,CloudFront (CDN),,Dev,46.24403628923381,46.37,USD
2026-03-11,res-3065,Lambda (Serverless),Data Science,Prod,65.75171075766269,18.33,USD
2026-02-19,res-2902,S3 (Storage),Marketing,Prod,65.02709132165504,27.07,USD
2026-01-25,res-7896,RDS (Database),Marketing,Prod,46.79055385170527,8.58,USD
2026-01-05,res-1840,EC2 (Compute),Marketing,Dev,73.68794643997848,40.07,USD
2026-03-17,res-4046,RDS (Database),Marketing,Prod,92.7533874138611,43.11,USD
2026-02-25,res-8632,RDS (Database),Marketing,Dev,99.75591396977846,20.53,USD
2026-03-22,res-4221,CloudFront (CDN),Marketing,Dev,29.974106151585612,19.32,USD
2026-01-01,res-5053,EC2 (Compute),Marketing,Staging,69.98391014955237,15.4,USD
2026-03-25,res-3845,CloudFront (CDN),Marketing,Prod,57.543863359156624,36.47,USD
2026-01-16,res-2286,EC2 (Compute),Engineering,Prod,57.23901774617652,33.2,USD
2026-02-05,res-1766,Lambda (Serverless),Data Science,Staging,87.45108179288427,27.2,USD
2026-03-29,res-4382,S3 (Storage),Engineering,Staging,71.60052627058103,44.7,USD
2026-03-21,res-9602,Lambda (Serverless),Sales,Dev,68.66409667118687,1.63,USD
2026-03-07,res-6331,EC2 (Compute),,Prod,37.461848902358376,34.65,USD
2026-01-23,res-3224,EC2 (Compute),,Dev,20.323673110188402,7.63,USD
2026-03-10,res-7838,RDS (Database),Engineering,Dev,93.55599726464699,18.71,USD
2026-03-23,res-6241,RDS (Database),Engineering,Staging,93.13762851336541,34.98,USD
2026-01-02,res-5153,CloudFront (CDN),Sales,Staging,27.63582968732144,1.45,USD
2026-03-08,res-1289,RDS (Database),Marketing,Staging,19.605349308267154,9.07,USD
2026-01-28,res-5781,EC2 (Compute),Data Science,Dev,81.43331652653471,2.35,USD
2026-01-16,res-7505,S3 (Storage),Data Science,Dev,66.00668520568365,1.08,USD
2026-02-12,res-4288,EC2 (Compute),Sales,Dev,58.11970096328762,25.36,USD
2026-03-26,res-5985,Lambda (Serverless),Marketing,Dev,18.430008839661674,0.86,USD
2026-03-29,res-7250,CloudFront (CDN),Sales,Staging,79.45662259131701,1.02,USD
2026-01-17,res-4505,S3 (Storage),Engineering,Prod,7.009130157578926,34.41,USD
2026-01-08,res-3346,S3 (Storage),Sales,Prod,41.84516648251937,32.22,USD
2026-02-26,res-1138,RDS (Database),Marketing,Prod,70.04603993196882,46.69,USD
2026-03-04,res-2674,CloudFront (CDN),Engineering,Prod,13.415494542086266,14.25,USD
2026-02-02,res-6154,Lambda (Serverless),Data Science,Prod,88.64047698091568,33.22,USD
2026-03-10,res-4669,Lambda (Serverless),Marketing,Dev,34.46549206923856,9.72,USD
2026-01-28,res-5554,Lambda (Serverless),Engineering,Dev,48.1441898167512,33.58,USD
2026-01-09,res-2752,EC2 (Compute),Engineering,Dev,45.65276285469879,27.06,USD
2026-03-04,res-1627,Lambda (Serverless),Data Science,Dev,76.44556299811916,30.47,USD
2026-03-12,res-9625,CloudFront (CDN),Sales,Prod,34.419830764891216,42.71,USD
2026-01-19,res-6158,RDS (Database),Data Science,Dev,27.036483513515414,45.61,USD
2026-02-04,res-6624,EC2 (Compute),Marketing,Prod,51.180665098398926,41.55,USD
2026-03-18,res-1857,EC2 (Compute),Sales,Prod,70.26699771192091,44.58,USD
2026-02-04,res-8311,RDS (Database),Data Science,Prod,86.76217305152605,11.31,USD
2026-03-13,res-9509,EC2 (Compute),Marketing,Staging,38.842342508774976,29.62,USD
2026-03-09,res-1706,RDS (Database),Sales,Prod,61.014420667350635,41.87,USD
2026-01-08,res-3161,EC2 (Compute),Marketing,Staging,97.0672817906905,32.5,USD
2026-02-18,res-4364,EC2 (Compute),,Dev,58.97795855942968,24.49,USD
2026-03-03,res-4273,CloudFront (CDN),,Prod,12.573315122067273,42.11,USD
2026-02-28,res-5317,RDS (Database),Sales,Dev,76.83472015806454,23.86,USD
2026-02-25,res-6315,RDS (Database),,Dev,90.66983792820304,7.05,USD
2026-02-27,res-3023,S3 (Storage),Sales,Staging,46.910754271353596,8.72,USD
2026-03-15,res-4108,CloudFront (CDN),Engineering,Staging,10.250159758811673,29.38,USD
2026-03-14,res-1032,RDS (Database),Sales,Dev,56.3853023518145,36.05,USD
2026-01-31,res-7416,Lambda (Serverless),Marketing,Prod,91.8826115821837,13.72,USD
2026-01-22,res-3559,CloudFront (CDN),Sales,Prod,50.05294171969225,34.28,USD
2026-03-24,res-1636,CloudFront (CDN),Data Science,Staging,28.083264763675835,6.77,USD
2026-02-09,res-7844,S3 (Storage),,Prod,15.26267573636755,1.81,USD
2026-03-09,res-8442,EC2 (Compute),,Prod,96.91439676528591,35.22,USD
2026-02-01,res-1282,CloudFront (CDN),Engineering,Prod,82.11455432715628,18.37,USD
2026-03-17,res-8007,EC2 (Compute),Sales,Prod,74.74258436314551,13.7,USD
2026-02-15,res-6423,S3 (Storage),Sales,Prod,92.75830628911852,11.73,USD
2026-01-31,res-2005,Lambda (Serverless),Data Science,Prod,37.45905677448111,18.44,USD
2026-01-21,res-1436,Lambda (Serverless),Data Science,Dev,30.340307309458804,32.07,USD
2026-03-13,res-3918,EC2 (Compute),Marketing,Dev,37.52442423391439,17.95,USD
2026-02-22,res-9431,S3 (Storage),,Dev,20.248248711895236,22.61,USD
2026-01-26,res-1050,CloudFront (CDN),Sales,Staging,95.77930821625732,21.61,USD
2026-03-25,res-5871,Lambda (Serverless),Data Science,Dev,45.43549576415111,43.14,USD
2026-02-10,res-8023,Lambda (Serverless),Engineering,Dev,15.158643144349949,22.36,USD
2026-03-05,res-3788,Lambda (Serverless),Engineering,Prod,0.0,127.94,USD
2026-02-05,res-9755,EC2 (Compute),Sales,Staging,93.95081856473274,27.11,USD
2026-01-03,res-5875,EC2 (Compute),,Staging,7.642070202505546,38.29,USD
2026-02-20,res-1198,CloudFront (CDN),,Staging,37.77348232408875,0.41,USD
2026-02-15,res-3090,RDS (Database),Data Science,Dev,23.5889254958518,41.46,USD
2026-02-19,res-7767,S3 (Storage),Sales,Prod,35.672147715548576,29.59,USD
2026-01-24,res-3604,CloudFront (CDN),Marketing,Prod,15.704124465575255,38.27,USD
2026-02-26,res-5026,Lambda (Serverless),,Prod,38.53313595528674,6.93,USD
2026-02-03,res-8557,S3 (Storage),,Dev,82.17037667368497,29.29,USD
2026-01-21,res-6147,RDS (Database),Marketing,Staging,38.718736395954515,3.22,USD
2026-03-07,res-8317,EC2 (Compute),Sales,Prod,63.70444879367812,27.36,USD
2026-03-02,res-3587,S3 (Storage),Sales,Prod,34.825089386870836,40.17,USD
2026-03-18,res-5314,S3 (Storage),,Prod,96.73327244854151,11.38,USD
2026-02-17,res-1357,RDS (Database),,Staging,4.153574501480459,24.29,USD
2026-02-26,res-2280,RDS (Database),Engineering,Prod,84.64301206235969,15.6,USD
2026-03-06,res-1283,S3 (Storage),,Staging,89.79763288276564,40.78,USD
2026-02-09,res-3092,S3 (Storage),,Prod,36.420394983210166,16.6,USD
2026-02-09,res-2489,RDS (Database),Data Science,Dev,27.25776058576178,40.63,USD
2026-03-06,res-6882,EC2 (Compute),Sales,Dev,0.0,85.34,USD
2026-01-27,res-2503,S3 (Storage),,Staging,14.635130613796916,45.12,USD
2026-01-13,res-8195,CloudFront (CDN),Data Science,Staging,96.3967400522265,45.31,USD
2026-01-16,res-1777,CloudFront (CDN),Marketing,Dev,28.419959568608995,36.48,USD
2026-03-22,res-2956,EC2 (Compute),Engineering,Prod,12.755333937349183,10.66,USD
2026-03-03,res-9257,CloudFront (CDN),Marketing,Prod,44.269226552503554,26.05,USD
2026-01-29,res-1970,RDS (Database),Engineering,Staging,96.39083660462224,4.57,USD
2026-03-29,res-5467,CloudFront (CDN),Marketing,Prod,91.91754424199553,22.0,USD
2026-03-20,res-9640,S3 (Storage),Engineering,Dev,58.530883054239204,4.73,USD
2026-01-26,res-1076,S3 (Storage),Sales,Prod,44.554000536733646,44.09,USD
2026-03-19,res-1491,RDS (Database),Marketing,Staging,64.38672937384068,14.11,USD
2026-03-13,res-3132,CloudFront (CDN),Data Science,Staging,37.20077063776819,4.22,USD
2026-03-31,res-1714,Lambda (Serverless),Data Science,Dev,92.55877664926983,25.92,USD
2026-01-01,res-8317,S3 (Storage),Data Science,Staging,77.10031470446367,42.81,USD
2026-01-26,res-8940,RDS (Database),Engineering,Staging,37.26091246560752,17.38,USD
2026-01-27,res-4691,EC2 (Compute),,Prod,23.421872387353226,43.27,USD
2026-01-29,res-4950,RDS (Database),Marketing,Prod,51.29914106942208,14.71,USD
2026-03-12,res-4789,CloudFront (CDN),,Staging,23.08196774345761,19.0,USD
2026-01-18,res-4001,RDS (Database),Data Science,Staging,86.8436300533929,40.97,USD
2026-01-01,res-1891,CloudFront (CDN),Marketing,Dev,53.27633002310547,22.38,USD
2026-01-19,res-8179,Lambda (Serverless),Marketing,Staging,36.06441813157537,35.02,USD
2026-01-23,res-2998,S3 (Storage),Sales,Prod,13.03945008657174,7.17,USD
2026-01-17,res-6740,EC2 (Compute),Data Science,Dev,13.48203443345851,18.34,USD
2026-03-19,res-2590,RDS (Database),Engineering,Dev,4.155164258443959,34.53,USD
2026-01-22,res-3489,EC2 (Compute),Marketing,Staging,28.442136971417206,3.44,USD
2026-01-20,res-6103,EC2 (Compute),Data Science,Prod,83.81318327094321,14.28,USD
2026-03-15,res-2414,S3 (Storage),Data Science,Staging,23.71520770022818,41.06,USD
2026-01-18,res-5059,RDS (Database),Engineering,Prod,1.5979025038210937,1.44,USD
2026-02-01,res-8801,RDS (Database),Sales,Dev,12.49380904538159,23.26,USD
2026-02-12,res-4910,RDS (Database),Engineering,Staging,77.82550955139169,6.57,USD
2026-02-10,res-1649,Lambda (Serverless),Marketing,Staging,32.22862815508941,35.22,USD
2026-03-17,res-5811,RDS (Database),Sales,Staging,92.55070110784035,5.19,USD
2026-02-17,res-4807,Lambda (Serverless),,Dev,63.76267700082897,28.24,USD
2026-02-19,res-2094,RDS (Database),Data Science,Staging,97.93254481343754,34.08,USD
2026-03-16,res-8926,S3 (Storage),Data Science,Staging,50.53834199147641,12.97,USD
2026-01-15,res-8077,RDS (Database),Engineering,Staging,9.331559600601269,11.0,USD
2026-03-08,res-9903,EC2 (Compute),,Prod,73.73003908235397,30.11,USD
2026-01-03,res-4177,CloudFront (CDN),Engineering,Staging,22.55691190150714,29.96,USD
2026-02-18,res-1319,RDS (Database),Marketing,Dev,7.147542171958619,8.05,USD
2026-01-13,res-8991,EC2 (Compute),,Prod,8.446620823616717,23.8,USD
2026-03-19,res-2290,Lambda (Serverless),Engineering,Staging,0.0,75.21,USD
2026-03-16,res-3720,Lambda (Serverless),,Staging,86.05199110753605,35.67,USD
2026-02-10,res-7815,S3 (Storage),Marketing,Dev,15.405392186032111,37.08,USD
2026-01-19,res-3944,EC2 (Compute),Engineering,Dev,84.65166418098576,20.81,USD
2026-02-15,res-9582,Lambda (Serverless),Data Science,Dev,67.32391709648735,44.97,USD
2026-02-13,res-6947,EC2 (Compute),Sales,Staging,70.25898365037888,28.73,USD
2026-01-03,res-1731,EC2 (Compute),,Staging,28.033941520288195,8.81,USD
2026-02-11,res-4912,Lambda (Serverless),Marketing,Staging,91.30244592483326,5.16,USD
2026-02-26,res-6846,Lambda (Serverless),Data Science,Prod,14.860090716192289,24.67,USD
2026-03-28,res-1688,S3 (Storage),Marketing,Dev,88.61178896267351,12.14,USD
2026-02-06,res-6317,S3 (Storage),Engineering,Staging,52.28282591226909,34.91,USD
2026-03-12,res-9195,CloudFront (CDN),Data Science,Prod,97.54543179078918,48.58,USD
2026-02-22,res-2703,RDS (Database),Sales,Staging,39.14744485770989,43.15,USD
2026-02-01,res-7794,CloudFront (CDN),,Prod,52.43202332489477,33.15,USD
2026-03-18,res-1767,CloudFront (CDN),,Dev,0.0,182.22,USD
2026-02-22,res-7887,Lambda (Serverless),,Prod,66.79235231409068,20.2,USD
2026-02-26,res-7727,EC2 (Compute),Marketing,Dev,70.10274754859849,7.46,USD
2026-03-23,res-3490,EC2 (Compute),,Dev,73.05336562224576,19.61,USD
2026-01-24,res-5924,CloudFront (CDN),Data Science,Staging,46.55673837589886,5.22,USD
2026-02-19,res-3706,EC2 (Compute),Engineering,Prod,20.593402960582733,20.31,USD
2026-03-14,res-8937,EC2 (Compute),Data Science,Prod,15.580336312079037,20.68,USD
2026-01-17,res-9553,CloudFront (CDN),Data Science,Prod,19.54434722512687,34.17,USD
2026-02-05,res-1142,Lambda (Serverless),Sales,Prod,64.1625124752958,33.92,USD
2026-03-22,res-9821,EC2 (Compute),,Prod,45.37381859982114,10.36,USD
2026-02-03,res-3223,S3 (Storage),Data Science,Prod,51.45029462315712,41.46,USD
2026-02-20,res-2589,CloudFront (CDN),Sales,Staging,18.129104991301446,21.44,USD
2026-01-30,res-7923,CloudFront (CDN),,Staging,87.06573500264078,46.09,USD
2026-02-12,res-5522,Lambda (Serverless),Sales,Prod,99.82306662476904,44.06,USD
2026-02-15,res-9539,S3 (Storage),Data Science,Prod,79.61881204506108,44.75,USD
2026-02-27,res-9076,RDS (Database),Sales,Staging,99.85784112985387,39.77,USD
2026-01-06,res-3096,RDS (Database),Data Science,Prod,60.857573933075244,5.55,USD
2026-02-12,res-2022,EC2 (Compute),Data Science,Prod,0.0,110.85,USD
2026-02-02,res-9261,EC2 (Compute),Data Science,Prod,87.29383051194002,2.96,USD
2026-01-10,res-3665,S3 (Storage),Sales,Dev,53.547620673153354,15.34,USD
2026-02-17,res-5291,S3 (Storage),Engineering,Dev,86.84498132990132,38.7,USD
2026-02-15,res-1678,Lambda (Serverless),,Prod,55.79760038782069,43.86,USD
2026-01-24,res-1675,CloudFront (CDN),Marketing,Staging,22.75961100390354,32.73,USD
2026-01-12,res-3566,EC2 (Compute),Sales,Prod,46.28867394011369,28.57,USD
2026-03-29,res-2068,EC2 (Compute),Data Science,Staging,24.449017890538926,5.47,USD
2026-02-05,res-1992,EC2 (Compute),Data Science,Prod,96.19822801754644,13.75,USD
2026-02-03,res-9169,EC2 (Compute),Sales,Staging,0.0,129.06,USD
2026-02-17,res-1580,S3 (Storage),,Staging,85.25856221254469,5.85,USD
2026-02-28,res-9665,EC2 (Compute),Marketing,Staging,13.395222214314154,47.61,USD
2026-01-11,res-5923,S3 (Storage),Sales,Dev,89.04951807039235,42.35,USD
2026-03-06,res-8155,RDS (Database),Engineering,Prod,32.96404473533952,29.65,USD
2026-02-23,res-3406,EC2 (Compute),Data Science,Dev,5.544524985925951,49.91,USD
2026-01-23,res-5217,S3 (Storage),,Prod,39.94741793741669,23.31,USD
2026-01-16,res-5007,Lambda (Serverless),Sales,Prod,99.26649165131701,41.29,USD
2026-03-18,res-9473,CloudFront (CDN),Sales,Prod,29.047112906744786,5.65,USD
2026-03-23,res-6183,CloudFront (CDN),Data Science,Dev,74.4019349561309,42.75,USD
2026-02-05,res-6113,RDS (Database),Sales,Staging,60.68546109431279,43.92,USD
2026-02-03,res-7167,CloudFront (CDN),Engineering,Dev,48.383236615150764,46.16,USD
2026-02-28,res-5254,EC2 (Compute),Marketing,Staging,97.82027123203723,46.39,USD
2026-03-29,res-6214,S3 (Storage),Marketing,Dev,86.77166497076328,34.93,USD
2026-03-31,res-2547,RDS (Database),Data Science,Prod,61.68376143766648,8.41,USD
2026-03-29,res-8389,Lambda (Serverless),,Staging,18.865839832579297,25.21,USD
2026-02-09,res-8547,CloudFront (CDN),Engineering,Prod,85.35957679197715,23.66,USD
2026-01-11,res-3949,Lambda (Serverless),Engineering,Prod,28.01066033473853,41.93,USD
2026-01-26,res-5540,EC2 (Compute),Engineering,Staging,22.46878254297679,25.38,USD
2026-01-12,res-5344,RDS (Database),,Prod,76.21721205472946,3.97,USD
2026-02-15,res-9920,Lambda (Serverless),Sales,Staging,63.655291817937524,22.84,USD
2026-02-14,res-9651,RDS (Database),,Dev,61.88549415247091,27.5,USD
2026-01-24,res-5812,EC2 (Compute),Sales,Staging,45.70673896330961,5.63,USD
2026-02-14,res-4404,EC2 (Compute),Engineering,Staging,81.68921725926485,35.39,USD
2026-03-14,res-1335,S3 (Storage),,Dev,55.178895494771496,48.39,USD
2026-03-06,res-4688,EC2 (Compute),Engineering,Prod,42.349132811138865,4.36,USD
2026-02-07,res-1764,S3 (Storage),Data Science,Prod,94.5287897759468,37.99,USD
2026-02-11,res-2299,RDS (Database),,Staging,86.3010913653965,0.31,USD
2026-03-21,res-9250,EC2 (Compute),Marketing,Staging,92.33223522064364,32.73,USD
2026-02-04,res-5893,Lambda (Serverless),Data Science,Dev,59.0439889095441,42.43,USD
2026-01-21,res-8637,EC2 (Compute),Data Science,Prod,90.66408993840675,44.99,USD
2026-02-06,res-1987,Lambda (Serverless),,Dev,13.089272240976207,32.16,USD
2026-01-21,res-3043,EC2 (Compute),Data Science,Dev,24.166894520550294,23.39,USD
2026-02-13,res-1575,CloudFront (CDN),Data Science,Prod,37.20067358802103,31.04,USD
2026-01-14,res-9509,RDS (Database),,Dev,85.6973658027296,5.2,USD
2026-03-25,res-5161,RDS (Database),Sales,Staging,65.85001522437987,13.93,USD
2026-03-04,res-2578,S3 (Storage),Marketing,Prod,33.566213745274915,17.66,USD
2026-04-01,res-5754,EC2 (Compute),Sales,Staging,70.76109377398018,35.31,USD
2026-01-31,res-5846,CloudFront (CDN),Sales,Staging,60.83700632051236,23.45,USD
2026-02-07,res-7841,RDS (Database),Sales,Prod,58.28000253927388,28.17,USD
2026-03-28,res-9066,Lambda (Serverless),Marketing,Prod,0.0,89.67,USD
2026-03-16,res-5938,RDS (Database),Engineering,Dev,7.396292348242724,44.04,USD
2026-02-10,res-9822,CloudFront (CDN),,Prod,5.80473741020939,27.8,USD
2026-01-06,res-4900,CloudFront (CDN),Engineering,Staging,48.55122319839628,1.67,USD
2026-01-04,res-3320,EC2 (Compute),,Dev,25.015662803421204,3.08,USD
2026-02-28,res-5938,Lambda (Serverless),Data Science,Prod,9.73435299341298,5.21,USD
2026-01-28,res-4884,CloudFront (CDN),Marketing,Staging,97.80023421121773,19.82,USD
2026-01-10,res-3964,Lambda (Serverless),Data Science,Prod,46.162971957026905,3.74,USD
2026-02-18,res-1177,CloudFront (CDN),Sales,Dev,36.99953348339476,21.95,USD
2026-03-14,res-4655,RDS (Database),Data Science,Staging,72.99201638007345,36.25,USD
2026-01-08,res-1242,S3 (Storage),Marketing,Dev,40.58453871903838,29.18,USD
2026-03-11,res-2537,CloudFront (CDN),,Dev,68.52577968863685,2.08,USD
2026-03-31,res-9027,RDS (Database),Marketing,Prod,35.27379648289792,0.98,USD
2026-01-25,res-9990,EC2 (Compute),Marketing,Staging,21.204053686975396,42.77,USD
2026-01-02,res-3862,EC2 (Compute),Engineering,Dev,48.15639104657682,38.3,USD
2026-03-25,res-9276,CloudFront (CDN),,Prod,91.734907831661,18.56,USD
2026-03-19,res-3887,Lambda (Serverless),Marketing,Dev,16.3986187362282,12.45,USD
2026-02-12,res-5533,RDS (Database),Marketing,Staging,99.83271170377286,7.59,USD
2026-01-10,res-4270,RDS (Database),Marketing,Prod,83.99528754112994,2.81,USD
2026-03-09,res-9780,Lambda (Serverless),Engineering,Prod,53.962435981125104,32.35,USD
2026-02-11,res-2374,CloudFront (CDN),Engineering,Dev,30.085239871221262,3.51,USD
2026-01-01,res-8331,S3 (Storage),Marketing,Dev,11.46908682361874,40.5,USD
2026-03-29,res-6458,Lambda (Serverless),Marketing,Prod,56.315948357787335,44.86,USD
2026-03-05,res-9714,CloudFront (CDN),,Prod,67.51173780702135,26.51,USD
2026-01-17,res-4649,Lambda (Serverless),Engineering,Staging,37.90434248256749,6.01,USD
2026-01-06,res-5080,RDS (Database),Engineering,Prod,5.90509149283578,6.87,USD
2026-02-22,res-6793,S3 (Storage),Data Science,Prod,83.33102597437473,48.7,USD
2026-02-14,res-6627,EC2 (Compute),Marketing,Dev,58.78360716349443,4.04,USD
2026-01-22,res-4303,Lambda (Serverless),Sales,Staging,71.88416920323161,43.58,USD
2026-03-24,res-1599,RDS (Database),Marketing,Dev,36.503435221907644,24.66,USD
2026-03-19,res-6013,CloudFront (CDN),Marketing,Staging,8.974514244060192,31.18,USD
2026-02-12,res-6254,CloudFront (CDN),Marketing,Prod,31.85355400260755,44.63,USD
2026-03-13,res-7895,CloudFront (CDN),Data Science,Prod,77.85888889828779,17.28,USD
2026-03-03,res-5518,S3 (Storage),Marketing,Staging,49.50727946661701,24.45,USD
2026-03-12,res-4537,EC2 (Compute),Sales,Dev,29.82354091710674,32.78,USD
2026-03-03,res-3567,RDS (Database),Marketing,Staging,37.13619582436355,44.99,USD
2026-02-23,res-8414,Lambda (Serverless),,Prod,57.47188230912788,45.45,USD
2026-03-08,res-6212,RDS (Database),Marketing,Dev,76.37852064702905,48.77,USD
2026-03-07,res-2071,Lambda (Serverless),,Prod,27.77655216002539,30.08,USD
2026-01-22,res-4029,RDS (Database),Data Science,Prod,0.0,176.25,USD
2026-01-22,res-5333,RDS (Database),Data Science,Staging,24.37580942052341,42.59,USD
2026-01-04,res-7544,RDS (Database),,Staging,42.15712381424419,15.96,USD
2026-01-20,res-4762,RDS (Database),,Staging,46.00175683937709,46.33,USD
2026-02-24,res-8356,Lambda (Serverless),Data Science,Dev,7.650556008370957,39.09,USD
2026-03-24,res-9561,CloudFront (CDN),Marketing,Prod,27.158845454116843,7.89,USD
2026-03-12,res-3249,EC2 (Compute),,Dev,39.89781181497424,35.97,USD
2026-02-18,res-9072,CloudFront (CDN),,Prod,35.85478125734426,39.41,USD
2026-01-25,res-4124,CloudFront (CDN),Marketing,Staging,74.58479155169279,14.98,USD
2026-03-02,res-5297,S3 (Storage),Engineering,Dev,6.510436450409926,44.0,USD
2026-01-29,res-6620,EC2 (Compute),Engineering,Staging,39.877255322699995,38.02,USD
2026-03-28,res-4059,Lambda (Serverless),Sales,Dev,45.64483447659979,43.05,USD
2026-04-01,res-9644,Lambda (Serverless),Data Science,Staging,84.02971995632275,31.11,USD
2026-02-08,res-7205,EC2 (Compute),,Staging,5.492512087003296,44.74,USD
2026-03-03,res-6034,EC2 (Compute),Engineering,Prod,31.260086314054405,43.03,USD
2026-03-06,res-7998,RDS (Database),Data Science,Staging,82.85007417881286,11.39,USD
2026-02-16,res-4383,S3 (Storage),Marketing,Dev,99.52162880700833,19.21,USD
2026-03-03,res-5242,RDS (Database),Engineering,Prod,99.08150902182604,32.05,USD
2026-03-02,res-3968,S3 (Storage),,Prod,53.92107382922447,2.19,USD
2026-02-21,res-8568,CloudFront (CDN),,Dev,60.40916006579372,41.22,USD
2026-02-10,res-3648,EC2 (Compute),Marketing,Staging,26.971102100469807,49.25,USD
2026-02-18,res-4740,S3 (Storage),,Prod,39.89718638317074,24.61,USD
2026-03-10,res-5972,EC2 (Compute),Marketing,Prod,25.38970328975684,19.86,USD
2026-01-09,res-4025,RDS (Database),,Dev,34.91276642941674,44.45,USD
2026-02-22,res-4584,EC2 (Compute),Sales,Dev,18.722792068521308,17.0,USD
2026-03-20,res-8698,CloudFront (CDN),,Staging,17.104378422952138,43.19,USD
2026-01-03,res-5927,EC2 (Compute),Sales,Prod,0.0,126.37,USD
2026-02-02,res-3761,RDS (Database),Sales,Staging,9.032638932975201,32.3,USD
2026-01-04,res-1468,RDS (Database),Data Science,Dev,48.014941470402505,20.08,USD
2026-01-04,res-1705,RDS (Database),Marketing,Staging,53.182091751630594,20.86,USD
2026-02-28,res-5384,Lambda (Serverless),,Staging,65.05703112940196,48.61,USD
2026-01-30,res-7346,RDS (Database),Engineering,Prod,58.545092655396175,3.89,USD
2026-01-05,res-9004,Lambda (Serverless),Marketing,Prod,83.984766136604,19.22,USD
2026-02-01,res-7626,CloudFront (CDN),Engineering,Staging,14.222442919153128,25.51,USD
2026-01-21,res-1583,CloudFront (CDN),Data Science,Staging,0.0,75.91,USD
2026-02-17,res-8542,RDS (Database),Sales,Prod,95.01069549084127,46.26,USD
2026-01-23,res-3303,S3 (Storage),Marketing,Staging,63.02830515553717,32.01,USD
2026-01-24,res-7315,RDS (Database),Sales,Dev,39.33635296383609,32.14,USD
2026-02-20,res-6425,Lambda (Serverless),Marketing,Dev,11.522701779329136,30.62,USD
2026-03-31,res-8174,CloudFront (CDN),Sales,Prod,84.85374223692412,49.69,USD
2026-02-06,res-5366,EC2 (Compute),Marketing,Prod,67.95265349281904,45.84,USD
2026-03-09,res-3000,RDS (Database),Engineering,Prod,3.733550530350146,45.85,USD
2026-03-04,res-9138,CloudFront (CDN),Sales,Staging,76.28333363020792,34.9,USD
2026-01-03,res-6051,CloudFront (CDN),Data Science,Staging,27.682061726224244,18.29,USD
2026-03-31,res-3212,RDS (Database),Sales,Prod,50.38002385944518,5.09,USD
2026-01-03,res-3119,S3 (Storage),,Dev,52.19874084886918,38.92,USD
2026-02-09,res-8268,EC2 (Compute),Sales,Prod,60.796040971764896,35.54,USD
2026-03-25,res-7476,S3 (Storage),Marketing,Dev,36.2282704822891,16.54,USD
2026-03-08,res-6536,S3 (Storage),Data Science,Staging,62.769469807931394,11.57,USD
2026-01-04,res-4594,EC2 (Compute),Data Science,Dev,65.46563978926328,31.79,USD
2026-02-09,res-6731,S3 (Storage),Data Science,Staging,58.934150893645146,9.16,USD
2026-03-01,res-7515,RDS (Database),Engineering,Dev,40.09876763137183,9.2,USD
2026-02-19,res-6464,CloudFront (CDN),Marketing,Prod,6.404772465405373,27.96,USD
2026-03-20,res-2975,Lambda (Serverless),Engineering,Staging,25.674832018347185,8.37,USD
2026-02-19,res-7952,CloudFront (CDN),Sales,Prod,79.8588179231011,44.88,USD
2026-01-31,res-7542,S3 (Storage),Data Science,Dev,99.36826872400106,34.32,USD
2026-02-21,res-7362,EC2 (Compute),Marketing,Dev,26.53577315844265,7.58,USD
2026-01-21,res-3272,EC2 (Compute),,Staging,0.0,97.08,USD
2026-02-22,res-1407,CloudFront (CDN),Engineering,Dev,53.542418374797066,10.37,USD
